pvalue,CHR,P,SNP,BP
0.4809374979583624,3,0.31791136033205963,9600,9600
0.6058593250916928,3,0.2176282032737136,9601,9601
0.6719990949023726,3,0.1726313118854156,9602,9602
0.8444273530055307,3,0.0734377073078148,9603,9603
0.08982109446285103,3,1.0466216573975418,9604,9604
0.9226342649351688,3,0.03497042053207104,9605,9605
0.8307090788462362,3,0.08055104309046744,9606,9606
0.32442119033438765,3,0.48889078656712404,9607,9607
0.4113917165116233,3,0.38574445719528294,9608,9608
0.31189035957319056,3,0.5059980489327309,9609,9609
0.2942663665284687,3,0.5312593731902726,9610,9610
0.543823717838754,3,0.26454185540634995,9611,9611
0.45890423001733616,3,0.3382779391135327,9612,9612
0.6403336820429001,3,0.1935936533520874,9613,9613
0.7051505839887191,3,0.15171813008369409,9614,9614
0.8910505874738075,3,0.05009763913139625,9615,9615
0.5450633724170204,3,0.2635530010426245,9616,9616
0.8149490921044309,3,0.08886951973691296,9617,9617
0.9256377292843931,3,0.033558951716125295,9618,9618
0.9831571559350641,3,0.0073770554129012475,9619,9619
0.7260456985941008,3,0.1390360431805617,9620,9620
0.7492885305982144,3,0.12535091512114221,9621,9621
0.8931975985651207,3,0.049052453235304896,9622,9622
0.0012176340958235388,3,2.9144831994198417,9623,9623
0.6162863987082876,3,0.2102174169376998,9624,9624
0.6628378195107906,3,0.17859272002297696,9625,9625
0.4507671967742125,3,0.3460476959495777,9626,9626
0.9836834757619187,3,0.007144623971032977,9627,9627
0.06602869564229086,3,1.1802672818720852,9628,9628
0.1787359671769324,3,0.7477880452855211,9629,9629
0.05868351895852353,3,1.2314838515696087,9630,9630
0.8646650876831307,3,0.06315207604538238,9631,9631
0.3647800789048359,3,0.43796888705945713,9632,9632
0.5574140646602588,3,0.2538220773749956,9633,9633
0.8766126141365381,3,0.05719228429753155,9634,9634
0.8494550514882149,3,0.07085959667380348,9635,9635
0.5661843598600631,3,0.2470421316510396,9636,9636
0.3426757895581156,3,0.4651165778950106,9637,9637
0.050790117309617466,3,1.2942207840829851,9638,9638
0.6450398876099878,3,0.19041342887899734,9639,9639
0.4826955209399436,3,0.3163267310965592,9640,9640
0.4712616062815185,3,0.32673794080323537,9641,9641
0.8116414450224424,3,0.09063578459952323,9642,9642
0.7665245211995818,3,0.11547394746149361,9643,9643
0.2574886684451577,3,0.5892418786228855,9644,9644
0.8351515486292135,3,0.07823470923326739,9645,9645
0.5920724869477237,3,0.2276251197057106,9646,9646
0.2277743412614145,3,0.6424952006968239,9647,9647
0.36393408483973877,3,0.4389772679515481,9648,9648
0.38827666357817325,3,0.41085871088013504,9649,9649
0.3929448646614432,3,0.40566838258414595,9650,9650
0.758148414032951,3,0.12024576918814625,9651,9651
0.2459523551120858,3,0.6091490145062105,9652,9652
0.16211594965704212,3,0.7901742553101274,9653,9653
0.9724680639863694,3,0.012124652071387621,9654,9654
0.7524288661889424,3,0.12353455152397877,9655,9655
0.22933955364295644,3,0.6395210370822204,9656,9656
0.9402987276452197,3,0.026734151551828643,9657,9657
0.5564648385224058,3,0.25456227233220713,9658,9658
0.5169608957292922,3,0.2865423068311669,9659,9659
0.8969045111766168,3,0.047253791600906606,9660,9660
0.16337429126178304,3,0.7868162834313802,9661,9661
0.7794014072685367,3,0.10823881439089292,9662,9662
0.6352632773029199,3,0.19704624922268008,9663,9663
0.8777429354350561,3,0.05663265729288066,9664,9664
0.14925541909552764,3,0.8260698917526338,9665,9665
0.99309046497922,3,0.003011187907692397,9666,9666
0.4702473832622234,3,0.32767361244518345,9667,9667
0.3336109478166709,3,0.4767597059409091,9668,9668
0.14236981069204113,3,0.8465820924396831,9669,9669
0.9269142285008118,3,0.03296045119768964,9670,9670
0.683438847199823,3,0.1653003391968588,9671,9671
0.09326019400751018,3,1.0303036854255598,9672,9672
0.8495691674439004,3,0.07080125738779021,9673,9673
0.6778921854403311,3,0.1688393724922453,9674,9674
0.5077551326078971,3,0.2943456778650143,9675,9675
0.9295914869964959,3,0.03170786211314109,9676,9676
0.9338461858427122,3,0.02972465068727919,9677,9677
0.09634554502964876,3,1.01616836210631,9678,9678
0.7596027977704605,3,0.11941344433781764,9679,9679
0.40517058686283847,3,0.3923620895378503,9680,9680
0.012694527325008753,3,1.8963834652480882,9681,9681
0.9422451039407412,3,0.025836110537464384,9682,9682
0.46912368079028743,3,0.32871264384463084,9683,9683
0.28831855011100294,3,0.5401274146645925,9684,9684
0.4330710707195671,3,0.3634408263059043,9685,9685
0.8726514994152232,3,0.05915916076029308,9686,9686
0.8371352846999893,3,0.07720435245950791,9687,9687
0.11826301855687271,3,0.9271510402205367,9688,9688
0.2663661589692511,3,0.5745209518233584,9689,9689
0.7885066375592379,3,0.10319464647811274,9690,9690
0.3928530134183015,3,0.40576991120708283,9691,9691
0.8783614638171807,3,0.05632672619393258,9692,9692
0.8863197694091813,3,0.05240956362632798,9693,9693
0.008579081324764148,3,2.0665592152919254,9694,9694
0.5592995598977198,3,0.25235552240975806,9695,9695
0.7232655841465079,3,0.1407021998702082,9696,9696
0.6748575369705913,3,0.17078789744688605,9697,9697
0.35290524111660193,3,0.45234189173604405,9698,9698
0.3322196184299957,3,0.4785747249119676,9699,9699
0.3342751411638999,3,0.47589591912016466,9700,9700
0.4851041591529176,3,0.3141650018335981,9701,9701
0.21148879886596395,3,0.6747126293268723,9702,9702
0.8548599358135012,3,0.06810503624995215,9703,9703
0.42238984964264104,3,0.3742865267838007,9704,9704
0.03661686853482504,3,1.4363187991986202,9705,9705
0.1499108927040126,3,0.82416680965089,9706,9706
0.8263606796432477,3,0.08283035584012033,9707,9707
0.17062448483684922,3,0.7679586468699756,9708,9708
0.5762950494288428,3,0.2393551111404389,9709,9709
0.9417310452917732,3,0.026073112306571625,9710,9710
0.18183534009699398,3,0.7403217068260526,9711,9711
0.3306002751743692,3,0.4806967892804202,9712,9712
0.7173792624385529,3,0.14425118179815696,9713,9713
0.47953654948658253,3,0.31917828602114307,9714,9714
0.7680628788761343,3,0.11460322419883272,9715,9715
0.9150762271204373,3,0.038542727093232546,9716,9716
0.10636997322971997,3,0.9731809500582596,9717,9717
0.9511054714821501,3,0.02177131992607273,9718,9718
0.3486563313891825,3,0.4576024438609896,9719,9719
0.503467683385224,3,0.29802840073677583,9720,9720
0.8975224762565862,3,0.046954666769716685,9721,9721
0.49803270672469346,3,0.30274213538559896,9722,9722
0.7657041489495845,3,0.11593899968544183,9723,9723
0.22796858754252025,3,0.642124991582031,9724,9724
0.612446158641955,3,0.21293208497565885,9725,9725
0.08460457130290688,3,1.0726061707908516,9726,9726
0.2044850644315891,3,0.6893384073232578,9727,9727
0.9167732100863426,3,0.03773808612893762,9728,9728
0.6531122525834254,3,0.1850121686669626,9729,9729
0.967269273698403,3,0.014452607817658461,9730,9730
0.2763278674836789,3,0.5585753145619854,9731,9731
0.7550823426552467,3,0.12200568544254727,9732,9732
0.23557130947773586,3,0.6278776039283958,9733,9733
0.14586411788371523,3,0.8360515300508854,9734,9734
0.998520716131393,3,0.0006429204695718884,9735,9735
0.3336997945109249,3,0.4766440607794262,9736,9736
0.4657155499297727,3,0.3318792610237862,9737,9737
0.5666522717021046,3,0.2466833658115347,9738,9738
0.41022639946935924,3,0.38697639473569395,9739,9739
0.8768777028087286,3,0.057060972995368234,9740,9740
0.950443592602135,3,0.022073652758095655,9741,9741
0.6915370630249823,3,0.16018453885780307,9742,9742
0.16086000902226139,3,0.7935519112749152,9743,9743
0.22961208357193152,3,0.6390052604791036,9744,9744
0.719195360542916,3,0.14315312285590318,9745,9745
0.6251720893954917,3,0.20400041915588804,9746,9746
0.2194490221383384,3,0.6586663500246123,9747,9747
0.7313518612105409,3,0.1358736290385265,9748,9748
0.7121383979960131,3,0.1474355967492343,9749,9749
0.05568073944701013,3,1.2542950058755156,9750,9750
0.7646539147323814,3,0.11653508371004402,9751,9751
0.34840695242329267,3,0.4579131872781925,9752,9752
0.2530852343639287,3,0.5967331919469556,9753,9753
0.5186939918519703,3,0.2850887825069891,9754,9754
0.07708845488482297,3,1.1130106589821651,9755,9755
0.4508921129135517,3,0.34592736138467084,9756,9756
0.22424982428036844,3,0.6492678885919918,9757,9757
0.6421723671824711,3,0.19234838615407976,9758,9758
0.1827997444174566,3,0.7380244158131604,9759,9759
0.5208999029510105,3,0.2832457234808074,9760,9760
0.9151257369448358,3,0.038519230403835786,9761,9761
0.010246982098320978,3,1.9894040225138034,9762,9762
0.47037593834145164,3,0.3275549023077782,9763,9763
0.23410143187746124,3,0.6305959299403753,9764,9764
0.19664299587065115,3,0.7063215178985226,9765,9765
0.4898886282039654,3,0.3099026417144959,9766,9766
0.6341463529936388,3,0.19781050085245525,9767,9767
0.7055617300310978,3,0.15146498355517443,9768,9768
0.40679561600543,3,0.39062373607109663,9769,9769
0.6098217265020467,3,0.21479710681245162,9770,9770
0.9036803461113445,3,0.04398516296465788,9771,9771
0.05991710929111371,3,1.2224491473980683,9772,9772
0.37824601758891363,3,0.42222563580514394,9773,9773
0.5221580881728125,3,0.28219799043295823,9774,9774
0.7144899513372339,3,0.14600387479390403,9775,9775
0.34464366207346,3,0.46262970368316186,9776,9776
0.6284129949544057,3,0.20175484276217537,9777,9777
0.27393710257940773,3,0.5623491420642805,9778,9778
0.825005045696559,3,0.08354339531495746,9779,9779
0.4134381759232757,3,0.38358942411091723,9780,9780
0.40341956644801524,3,0.3942430416851596,9781,9781
0.888340819020428,3,0.051420381718533595,9782,9782
0.4402602042094612,3,0.35629056930616343,9783,9783
0.9973371713971265,3,0.001157994223709986,9784,9784
0.661671645094861,3,0.17935747596950669,9785,9785
0.7972661466322685,3,0.0983966764471408,9786,9786
0.6981824344294866,3,0.1560310817984212,9787,9787
0.09800816964871062,3,1.008737721394509,9788,9788
0.14021902054912583,3,0.8531930708255813,9789,9789
0.41207960260204635,3,0.38501888194863265,9790,9790
0.14912698584680628,3,0.826443760008492,9791,9791
0.09808059373152034,3,1.0084169138131953,9792,9792
0.053448065407249445,3,1.2720680097847006,9793,9793
0.9990400800881022,3,0.00041708813845323935,9794,9794
0.1079952434020357,3,0.9665953723810192,9795,9795
0.2275860980072345,3,0.6428542701466612,9796,9796
0.8447548943446475,3,0.07326928332848448,9797,9797
0.5777980261910673,3,0.23822394607747768,9798,9798
0.5282229012853326,3,0.27718277373446903,9799,9799
0.6560350269673023,3,0.1830729721906346,9800,9800
0.18062031597823702,3,0.743233402300382,9801,9801
0.49968491630587364,3,0.3013037601511631,9802,9802
0.4350173860809171,3,0.361493385509465,9803,9803
0.6780884372599041,3,0.16871366113402633,9804,9804
0.9755746469628988,3,0.010739494569031728,9805,9805
0.6286240561169686,3,0.20160900346646266,9806,9806
0.5184130588172241,3,0.2853240671281476,9807,9807
0.3358162003943116,3,0.47389835652392936,9808,9808
0.5337170970499552,3,0.27268888481956655,9809,9809
0.9657637829852881,3,0.015129085065885424,9810,9810
0.597654244553609,3,0.22354999177970972,9811,9811
0.12039531985933172,3,0.9193903951277973,9812,9812
0.36244443316146546,3,0.4407585662547553,9813,9813
0.46466276850519417,3,0.33286212433740997,9814,9814
0.7384721942600245,3,0.13166585256161958,9815,9815
0.24911241082510904,3,0.6036046352953109,9816,9816
0.19106257726225295,3,0.7188243683089615,9817,9817
0.6758461540474774,3,0.1701521532481659,9818,9818
0.8305855830573667,3,0.08061561145509658,9819,9819
0.6404055592148512,3,0.19354490672485777,9820,9820
0.9879305958462906,3,0.005273564420181069,9821,9821
0.10352751828145512,3,0.984944196590491,9822,9822
0.7818538547774836,3,0.10687441828961827,9823,9823
0.9667414806544656,3,0.014689646429510362,9824,9824
0.4182126626524797,3,0.3786028217411038,9825,9825
0.7669644422817505,3,0.11522477018242641,9826,9826
0.09507444996308267,3,1.0219361784453205,9827,9827
0.662336685397617,3,0.17892118965412876,9828,9828
0.8664550675462769,3,0.062253953922569646,9829,9829
0.5335274582232072,3,0.27284322450951126,9830,9830
0.2047707486102257,3,0.6887320819954418,9831,9831
0.4923001763147814,3,0.3077700086868768,9832,9832
0.5885314959847251,3,0.2302302903968422,9833,9833
0.5441769145516323,3,0.26425988610550366,9834,9834
0.03775877089184543,3,1.422982151121242,9835,9835
0.0694295111593517,3,1.1584558925216906,9836,9836
0.40853865732582406,3,0.38876684275711015,9837,9837
0.31074608995265374,3,0.5075943272805892,9838,9838
0.32059290257949646,3,0.49404609646933373,9839,9839
0.9168079062154983,3,0.03772165016403422,9840,9840
0.01649969099970161,3,1.782524189021311,9841,9841
0.11442873012751797,3,0.9414649216151592,9842,9842
0.4049153386533414,3,0.39263577135129035,9843,9843
0.5995446890013472,3,0.22217843981560303,9844,9844
0.6009433781060376,3,0.2211664460247964,9845,9845
0.1951171167357556,3,0.7097046302578918,9846,9846
0.9736871843964455,3,0.011580546110091735,9847,9847
0.3226701926951392,3,0.49124115156516857,9848,9848
0.051655170621786595,3,1.286886199601929,9849,9849
0.18995795901003698,3,0.7213425053115419,9850,9850
0.7895895852564414,3,0.10259858867616992,9851,9851
0.6955502448230128,3,0.1576714921834942,9852,9852
0.08838732118257397,3,1.053610028373328,9853,9853
0.35055686964537236,3,0.4552415178693212,9854,9854
0.938041705757275,3,0.02777785226315792,9855,9855
0.14366708470449518,3,0.8426427208610792,9856,9856
0.004333981889629301,3,2.36311290779481,9857,9857
0.7729673394758474,3,0.11183885612705505,9858,9858
0.6205587110011976,3,0.2072171236614095,9859,9859
0.9140106977672626,3,0.03904872116540055,9860,9860
0.826051069367741,3,0.08299310224500048,9861,9861
0.32096711536115896,3,0.49353946089348794,9862,9862
0.1000608222036724,3,0.9997359328232787,9863,9863
0.3252118133006846,3,0.48783368706899777,9864,9864
0.32552014417955943,3,0.48742213079678026,9865,9865
0.2497684727089532,3,0.6024623817851273,9866,9866
0.7497702011909859,3,0.12507182413784884,9867,9867
0.9165844408947688,3,0.0378275192174566,9868,9868
0.3734432895578289,3,0.4277753400388564,9869,9869
0.19402747909359175,3,0.7121367588656581,9870,9870
0.5990813856269098,3,0.22251417439245727,9871,9871
0.4313435254515845,3,0.3651767164200102,9872,9872
0.5690048805204722,3,0.24488400851877817,9873,9873
0.23799052411975652,3,0.6234403345587322,9874,9874
0.1228612517193205,3,0.9105850643703169,9875,9875
0.38396175433406055,3,0.4157120326868582,9876,9876
0.9879896694773846,3,0.005247596416848134,9877,9877
0.7661368060505287,3,0.11569367317699523,9878,9878
0.8936740560973037,3,0.048820849715877676,9879,9879
0.6605755196433993,3,0.18007752492372167,9880,9880
0.3274759956859854,3,0.4848205287201014,9881,9881
0.4530393360211179,3,0.3438640878873014,9882,9882
0.9297317147955927,3,0.031642354234345235,9883,9883
0.8675482414495606,3,0.06170636620530187,9884,9884
0.1617795869793005,3,0.7910762776651906,9885,9885
0.7860730995791795,3,0.1045370655792904,9886,9886
0.41918966437455496,3,0.3775894339452137,9887,9887
0.5026332144990431,3,0.2987488161870597,9888,9888
0.7643502134343316,3,0.11670760881601948,9889,9889
0.7911958036415813,3,0.10171602482358975,9890,9890
0.7508410693788834,3,0.12445198043426282,9891,9891
0.18358995891559304,3,0.7361510753504645,9892,9892
0.8450173302151989,3,0.0731343841394769,9893,9893
0.07079568408763237,3,1.1499932173675507,9894,9894
0.6162393768267488,3,0.21025055432775894,9895,9895
0.9055245730136121,3,0.043099759839803096,9896,9896
0.8217792446888507,3,0.08524483171728649,9897,9897
0.6591474097227364,3,0.181017450246511,9898,9898
0.9949818333635991,3,0.002184848643188134,9899,9899
0.856255147368134,3,0.06739680473530468,9900,9900
0.46244249021957007,3,0.33494226883470507,9901,9901
0.4525259833396018,3,0.3443564792277562,9902,9902
0.7874781073115523,3,0.10376151119671094,9903,9903
0.2682409584657264,3,0.5714749077762525,9904,9904
0.3602055247883713,3,0.443449630309649,9905,9905
0.9826940581580704,3,0.007581669893802466,9906,9906
0.31211833994350113,3,0.5056807116222412,9907,9907
0.1132232541172068,3,0.9460643673383942,9908,9908
0.23684046742088827,3,0.6255440904792783,9909,9909
0.6451839071896623,3,0.19031647374725885,9910,9910
0.18088860245676808,3,0.7425887965789508,9911,9911
0.941353219997124,3,0.026247387505845682,9912,9912
0.09568966295227432,3,1.0191349751307979,9913,9913
0.19308576543051625,3,0.7142497418749107,9914,9914
0.8973178737513249,3,0.04705368141400311,9915,9915
0.8090611000314304,3,0.09201867937104478,9916,9916
0.6674754925375305,3,0.17556467550812063,9917,9917
0.42166391283712357,3,0.37503356551663214,9918,9918
0.8617581521422595,3,0.06461459952006945,9919,9919
0.7138948799119897,3,0.1463657328109024,9920,9920
0.023083132348909907,3,1.6367052583610553,9921,9921
0.25900144176777984,3,0.5866978183509945,9922,9922
0.8472093890452091,3,0.07200923988365698,9923,9923
0.5702566398465224,3,0.24392964926583854,9924,9924
0.31832168109160963,3,0.49713378029895827,9925,9925
0.08182914649032358,3,1.0870919786598539,9926,9926
0.31439375182961005,3,0.5025260935896472,9927,9927
0.8288037185581567,3,0.08154830906401446,9928,9928
0.6803095262428034,3,0.16729344765516613,9929,9929
0.8671265851065946,3,0.061917498601775076,9930,9930
0.10016188298828932,3,0.9992975195595973,9931,9931
0.10752507305119396,3,0.9684902537195142,9932,9932
0.40241306043117697,3,0.39532793257154736,9933,9933
0.9056771936669317,3,0.043026568316983954,9934,9934
0.06530784857217875,3,1.185034622909293,9935,9935
0.8170538344169617,3,0.08774932753126839,9936,9936
0.1212173683668688,3,0.9164351487714255,9937,9937
0.7760156262100381,3,0.11012953349894389,9938,9938
0.04905305837599638,3,1.309333909906636,9939,9939
0.3484699411387455,3,0.4578346779980871,9940,9940
0.13034876993715228,3,0.8848930627850864,9941,9941
0.15813419263167616,3,0.800974214408684,9942,9942
0.03668001241727348,3,1.4355705259804123,9943,9943
0.4603910748865848,3,0.3368731041670884,9944,9944
0.6717380470256934,3,0.17280005270568932,9945,9945
0.7894007731126903,3,0.10270245260681855,9946,9946
0.05727418035636189,3,1.2420411172281545,9947,9947
0.424203999791368,3,0.3724252408662971,9948,9948
0.8889649457639875,3,0.05111536407075608,9949,9949
0.47099345410970406,3,0.326985128675328,9950,9950
0.6872895023935364,3,0.1628602894204577,9951,9951
0.7967873145064671,3,0.0986575888460257,9952,9952
0.9554497151569141,3,0.01979216471000269,9953,9953
0.813795974768771,3,0.08948446260270712,9954,9954
0.40070555227876004,3,0.39717463983003687,9955,9955
0.9102307984780597,3,0.04084847383645746,9956,9956
0.7379724310660742,3,0.13195986210584124,9957,9957
0.33817505619955224,3,0.4708584291285841,9958,9958
0.2868986411304416,3,0.5422715087458051,9959,9959
0.8352455655069919,3,0.07818582144374414,9960,9960
0.6053164961154807,3,0.21801749051119484,9961,9961
0.3440177902850835,3,0.4634190980596743,9962,9962
0.21884764968266424,3,0.659858113137368,9963,9963
0.3060376783455153,3,0.5142251013282455,9964,9964
0.4094003120591718,3,0.3878518306390122,9965,9965
0.8602019806965775,3,0.0653995617765752,9966,9966
0.6956813688814378,3,0.15758962737446247,9967,9967
0.27346681621640256,3,0.5630953655223319,9968,9968
0.7146704108490803,3,0.14589419840951498,9969,9969
0.2893578578167445,3,0.5385647194171957,9970,9970
0.23022161078981396,3,0.6378539117824722,9971,9971
0.8804932830850705,3,0.05527395273499618,9972,9972
0.8310091983069544,3,0.08039416905362147,9973,9973
0.9499313908034003,3,0.022307760681153317,9974,9974
0.2849886606741159,3,0.5451724196568599,9975,9975
0.803958652572411,3,0.09476628635278787,9976,9976
0.2373664848082946,3,0.6245806016845261,9977,9977
0.020211433987042615,3,1.6944028725031737,9978,9978
0.9695445535560252,3,0.013432228958723256,9979,9979
0.9370399272052358,3,0.02824190346070107,9980,9980
0.963454464985796,3,0.016168806252653302,9981,9981
0.8892439129145673,3,0.05097909898071146,9982,9982
0.43987116936302983,3,0.35667450221243174,9983,9983
0.2017493286259977,3,0.6951879018327055,9984,9984
0.09177849044582453,3,1.0372590897710177,9985,9985
0.19719583811669483,3,0.7051022552265895,9986,9986
0.12218313506538447,4,0.9129887356115308,9987,9987
0.44126190345363425,4,0.3553035659451956,9988,9988
0.817470815659731,4,0.08752774303976266,9989,9989
0.0068194032813945205,4,2.1662536257739546,9990,9990
0.9044259212344931,4,0.04362699908233771,9991,9991
0.4943730687309591,4,0.30594519572689716,9992,9992
0.5153177813011718,4,0.2879248717292083,9993,9993
0.969999312217686,4,0.01322857367207435,9994,9994
0.9764669746911133,4,0.010342440498967464,9995,9995
0.43033740526341746,4,0.36619090306114377,9996,9996
0.8394290199729397,4,0.07601602083306246,9997,9997
0.4814723759402836,4,0.31742862509366077,9998,9998
0.778229549760374,4,0.10889228284321747,9999,9999
0.2599627981841526,4,0.5850887970265677,10000,10000
0.8357652994179968,4,0.07791566452062185,10001,10001
0.905742943114922,4,0.04299504098449703,10002,10002
0.7088799313345976,4,0.14942731851891627,10003,10003
0.41586610698544935,4,0.38104647311666884,10004,10004
0.10879833468664057,4,0.9633777520821192,10005,10005
0.23057895918513838,4,0.6371803255179165,10006,10006
0.9762255048856484,4,0.01044985014558723,10007,10007
0.9128688302689255,4,0.03959162157077586,10008,10008
0.9723656316102878,4,0.012170399752376854,10009,10009
0.7720003257625161,4,0.11238251640411709,10010,10010
0.6078707087457258,4,0.2161887833084135,10011,10011
0.09691199648222193,4,1.013622459445092,10012,10012
0.5394250978311067,4,0.26806885099401967,10013,10013
0.550483395964955,4,0.2592557759647967,10014,10014
0.20889498311825472,4,0.6800719900351128,10015,10015
0.3909143717573531,4,0.4079183626703924,10016,10016
0.5650967988712042,4,0.24787715286226722,10017,10017
0.4495656086265708,4,0.3472069193139633,10018,10018
0.12722091413125214,4,0.8954414881752054,10019,10019
0.042416588615046824,4,1.3724642628641626,10020,10020
0.7354783292902222,4,0.1334301191408393,10021,10021
0.6135727591732066,4,0.2121339300293746,10022,10022
0.08457032398024933,4,1.0727820056678694,10023,10023
0.0750253673565403,4,1.1247918694049057,10024,10024
0.4949676245953857,4,0.3054232069642184,10025,10025
0.4620941579555745,4,0.33526952203246374,10026,10026
0.20821816285575068,4,0.6814813896958859,10027,10027
0.26879856595968576,4,0.570573052573036,10028,10028
0.019107963079419643,4,1.718785606535628,10029,10029
0.03615925516035157,4,1.441780524078335,10030,10030
0.6810950964093198,4,0.16679224643892998,10031,10031
0.6637655430468936,4,0.17798529614706418,10032,10032
0.8318138413271571,4,0.079973857279581,10033,10033
0.6104359608718943,4,0.21435988994799685,10034,10034
0.8899057054974611,4,0.05065600880639826,10035,10035
0.07047680534913447,4,1.151953790332207,10036,10036
0.6607753569544874,4,0.1799461620227955,10037,10037
0.19157980337594882,4,0.7176502768060286,10038,10038
0.4400093826231868,4,0.3565380626546526,10039,10039
0.09062722935704526,4,1.0427412969941425,10040,10040
0.5656084547593191,4,0.24748410729483034,10041,10041
0.27779898190736885,4,0.5562693502212326,10042,10042
0.23114851630620636,4,0.6361088898620466,10043,10043
0.8109677686868002,4,0.0909964061583029,10044,10044
0.4767168477017326,4,0.3217394993534265,10045,10045
0.10998496279446901,4,0.9586666877672019,10046,10046
0.9910870127787482,4,0.003888214827780995,10047,10047
0.6251401822398442,4,0.20402258498109557,10048,10048
0.6103306293669009,4,0.21443483448181444,10049,10049
0.18038561783736817,4,0.7437980917545153,10050,10050
0.8054394386765776,4,0.09396710879828604,10051,10051
0.008023910553879632,4,2.0956139212355223,10052,10052
0.837019221730795,4,0.07726456853509893,10053,10053
0.061163655770672065,4,1.2135065645680736,10054,10054
0.4825411958610156,4,0.3164656038302673,10055,10055
0.8671380367778043,4,0.06191176314762087,10056,10056
0.8738441287946759,4,0.05856602736723454,10057,10057
0.47980328202398903,4,0.3189367856303122,10058,10058
0.02207299283563824,4,1.6561387776728658,10059,10059
0.5873331623632699,4,0.23111547706480118,10060,10060
0.8934593009339845,4,0.048925225791084055,10061,10061
0.22778023840975026,4,0.6424839568235511,10062,10062
0.4270498014589408,4,0.369521475706523,10063,10063
0.5848930556315085,4,0.23292353493488221,10064,10064
0.7702946743101317,4,0.1133431047685748,10065,10065
0.3352432872865617,4,0.47463990944531714,10066,10066
0.03051739956313504,4,1.5154524760741925,10067,10067
0.5252748082702206,4,0.2796134270887251,10068,10068
0.20388139866257793,4,0.6906223957358895,10069,10069
0.16825806388161912,4,0.774024112748156,10070,10070
0.10100792376200951,4,0.9956445558100752,10071,10071
0.44216821272333695,4,0.3544124818727655,10072,10072
0.08015566477795966,4,1.0960657796744802,10073,10073
0.867512465786722,4,0.06172427586447933,10074,10074
0.08678992710436362,4,1.061530676400023,10075,10075
0.5963265134614409,4,0.22451588092087502,10076,10076
0.1937355549391222,4,0.7127906689202284,10077,10077
0.8348889547618975,4,0.07837128444598258,10078,10078
0.0664290440809987,4,1.177641997044141,10079,10079
0.5492802632424756,4,0.26020600578271635,10080,10080
0.6002677636595135,4,0.22165497905076936,10081,10081
0.46466148304645893,4,0.332863325785956,10082,10082
0.9285413500776171,4,0.0321987513634345,10083,10083
0.24686632237528838,4,0.6075381526933168,10084,10084
0.8928977510359029,4,0.04919827090243459,10085,10085
0.10214500665056636,4,0.990782858959188,10086,10086
0.6605009339078876,4,0.18012656398320806,10087,10087
0.07640040263138304,4,1.1169043526791906,10088,10088
0.10150212938068481,4,0.9935248467302668,10089,10089
0.018684874264748852,4,1.7285098202820708,10090,10090
0.569068728693224,4,0.244835278965768,10091,10091
0.5789184556782574,4,0.23738260508604672,10092,10092
0.2559484064702756,4,0.5918475700141868,10093,10093
0.005002807342375348,4,2.3007862214328663,10094,10094
0.818224490447498,4,0.08712752568458836,10095,10095
0.16194758301387335,4,0.7906255292318877,10096,10096
0.25024002324096106,4,0.6016432282852848,10097,10097
0.647096009067632,4,0.18903127865909355,10098,10098
0.9844005897716362,4,0.006828134775725868,10099,10099
0.42011625543398345,4,0.3766305141089973,10100,10100
0.0671102609618296,4,1.173211072403165,10101,10101
0.7083304215980066,4,0.14976410558488631,10102,10102
0.8232747646491811,4,0.08445519655444149,10103,10103
0.223071906727893,4,0.6515551205332524,10104,10104
0.2689567690604595,4,0.5703175209913155,10105,10105
0.25067509226063056,4,0.6008888165450323,10106,10106
0.36213306495561537,4,0.4411318196398408,10107,10107
0.05389556945451812,4,1.2684469350088337,10108,10108
0.7092386769899762,4,0.14920758899707423,10109,10109
0.9574825598739996,4,0.01886912777131374,10110,10110
0.8697380903492518,4,0.060611509497320026,10111,10111
0.4731418307159695,4,0.3250086540524162,10112,10112
0.30420965504025443,4,0.5168270063771581,10113,10113
0.8389171187807309,4,0.07628094338368108,10114,10114
0.16715477553556735,4,0.7768812112992423,10115,10115
0.7343310912807973,4,0.13410808355055298,10116,10116
0.11675675933068552,4,0.9327179676779642,10117,10117
0.7295026437641301,4,0.13697312985676313,10118,10118
0.714029055831759,4,0.14628411521171109,10119,10119
0.15488204106759096,4,0.8099989367754079,10120,10120
0.9143657819729614,4,0.0388800347763625,10121,10121
0.6698741630706094,4,0.17400677254813487,10122,10122
0.988336605697362,4,0.005095119076088235,10123,10123
0.49973173643676483,4,0.3012630689650655,10124,10124
0.4618659551300599,4,0.3354840491067115,10125,10125
0.6551789907684271,4,0.18364003728492362,10126,10126
0.7942615075600162,4,0.10003648423312721,10127,10127
0.5785884043967189,4,0.23763027438140227,10128,10128
0.8254398248572015,4,0.08331458161987408,10129,10129
0.8594207134648851,4,0.06579418330851117,10130,10130
0.6438555320667758,4,0.19121156845486148,10131,10131
0.37965841733882677,4,0.42060696701408873,10132,10132
0.50524684099322,4,0.2964963931882186,10133,10133
0.4474372109596355,4,0.34926790078828135,10134,10134
0.7545330093486149,4,0.1223217559356161,10135,10135
0.5887844642872955,4,0.23004365784738098,10136,10136
0.7988193879226033,4,0.09755140303315676,10137,10137
0.3129345808138482,4,0.5045464425207683,10138,10138
0.919043003514015,4,0.03666416679464198,10139,10139
